news_date,news_text
2019 Feb 03,آخرین اخبار سی و هفتمین جشنواره فیلم فجر در صفحه‌های ویژه همشهری امروز
2019 Feb 03,سازو کار مالی جدید با عنوان INSTEX که درواقع مخففی از عبارت Instrument in Support of Trade Exchanges و به‌معنای «ابزار پشتیبانی مبادلات تجاری» است،
2019 Feb 03,بهداد سلیمی به فوتبالیست‌ها: حرف از عشق به وطن نزنید/ ملی‌پوشان فوتبال به سلیمی: در المپیک ریو حذف شدی اما مانند مدال‌آوران، پاداش ریالی و ارزی گرفتی / علی کفاشیان:/ فوتبال پول خودش را درمی‌آورد/ ناظمی به کفاشیان: واریزی‌های ارزی و کمک وزارت ورزش را منتشر کنیم؟
2019 Feb 03,ریه‌های تنفسی شهر تهران حالِ مساعدی ندارند؛ روددره‌ها در گذر زمان به سبب تغییرات اقلیمی و ساخت‌وسازها از بین رفته یا در وضعیت نامناسبی قرار گرفته‌اند.
2019 Feb 03,طرح جدید کاهش آلودگی هوا از ابتدای تابستان سال آینده اجرا خواهد شد. دبیرخانه شورای حمل‌و‌نقل شهر تهران در اطلاعیه‌ای از اجرای طرح جایگزین زوج‌و‌فرد از ابتدای تابستان 98 خبر داد.
2019 Feb 03,همزمان با نخستین روز‌های چهلمین سالگرد پیروزی انقلاب اسلامی شهردار تهران که در نخستین جلسه از «سلسله برنامه‌های چهلمین فجر انقلاب» که در مسجد نارمک برگزار شد
2019 Feb 04,ایران مانند دیگر کشورهای جهان تحت‌تأثیر جهان‌گرمایی و افزایش دما و کاهش بارندگی‌هاست، اما در سال‌جاری وضعیت بارندگی‌ها در کشور، ‌خوب و تا حدودی بالاتر از وضعیت طبیعی و همیشگی بوده است؛ موضوعی که شاید بعضی‌ها تصور کنند مسئله خشکسالی و کم‌آبی کشور رفع شده و از دوران خشکسالی فاصله گرفته‌ایم.
2019 Feb 04,گزافه نیست اگر بگوییم مترو از مهم‌ترین دغدغه‌های2دهه اخیر تهران بوده است.
2019 Feb 04,5سالی از اجرای‌ آیین‌نامه دادرسی کار سپری می‌شود. به‌رغم فرازونشیب اجرای آیین‌نامه در هیأت‌های تشخیص و حل اختلاف، اما آمار ورودی پرونده‌ها به دیوان عدالت اداری کاهش نیافته است.
2019 Feb 04,دستفروشی پدیده‌ای است که تمامی کشورها فارغ از میزان ثروت، پیشرفت و درآمد سرانه شهروندان با آن روبه‌رو هستند
2019 Feb 04,بی‌شک انقلاب اسلامی ایران در مسیر رشد و بالندگی خود فراز و فرودهای سخت و گاهی پرمشقت بسیار را پشت سر گذاشته و این نظام 40ساله امروز، سرو‌قامت و استوار به اهداف بلندمدت عالی میل می‌کند.
2019 Feb 04,تلاش جمعی از تندروها برای مصادره انقلاب و تقسیم‌بندی مسئولان نظام به انقلابی و غیرانقلابی در تریبون‌های رسمی نظام، مورد نکوهش بهارستان‌نشینان قرار گرفت
2019 Feb 04,تیمی نبودیم که از ژاپن 3گل بخوریم/کی‌روش در 8سال حضورش خیلی موفق عمل کرد/صحبت کردن بعد از شکست خیلی راحت است/هیچ جای دنیا به قهرمانان انفرادی مثل فوتبال پاداش نمی‌دهند
2019 Feb 05,2 هفته بعد از وعده ریاست قوه قضاییه برای اعلام جزئیات عفو گسترده در آستانه 40سالگی انقلاب، او گفته است: به مناسبت دهه فجر و آغاز چهلمین سالگرد پیروزی انقلاب اسلامی بهحدود ۵۰ هزار زندانی عفو داده شده است.
2019 Feb 05,طنین انقلاب به صدا درآمد. شب گذشته منطقه فرهنگی و گردشگری عباس‌آباد میزبان نواهای انقلابی بود که در طول 4دهه گذشته همواره بر زبان مردم این سرزمین جاری بود.
2019 Feb 05,چند روز پیش همشهری در گزارشی به بررسی مشکلات انتشار مطبوعات در کشور از زبان صاحبان و مدیران بنگاه‌های مطبوعاتی نشست و همه این مدیران به‌اتفاق، انتشار مطبوعات را در فضای فعلی کاری دشوار دانستند
2019 Feb 05,نامش با انقلاب گره خورده است؛ به اندازه 78سال سنی که دارد در پیچ و تاب‌های دنیای سیاست حضور داشته است؛ 10ساله بوده که به‌دلیل فعالیت سیاسی از مدرسه اخراج می‌شود.
2019 Feb 05,جدول تغییرات نرخ طرح ترافیک سال آینده به‌صورت تفکیک‌شده شامل محل سکونت، حضور در ترافیک و نوع معاینه فنی از سوی معاونت حمل و نقل ترافیک شهرداری تهران منتشر شد
2019 Feb 05,علی ربیعی، وزیر پیشین تعاون، کار و رفاه اجتماعی به مناسبت چهلمین سالگرد پیروزی انقلاب اسلامی در برنامه جهان‌آرا که از شبکه افق پخش شد، در پاسخ به سؤال مجری که مدعی شد رقیب سیاسی جریان اصلاحات معتقد است دلبستگی ایدئولوژیک و دلبستگی عمیق به نظام جمهوری اسلامی در جریان اصلاحات وجود ندارد، گفت:‌ ای‌کاش این رقیب سیاسی امروز جلوی من می‌نشست و جواب او را می‌دادم.
2019 Feb 05,بیش از 40روز از حادثه تلخ واژگونی اتوبوس و جان باختن 10 نفر 8 دانشجو،پدر یکی از د انشجویان و راننده در دانشگاه آزاد سپری می‌شود.
2019 Feb 06,صف‌های خرید گوشت و مرغ پس از 25سال به تصویر عمومی جامعه شهرنشین ایران بازگشته و مصرف‌کنندگان آشکارا از این وضع ناراحتند.
2019 Feb 06,رئیس‌جمهور روز گذشته در آیین پایانی جایزه کتاب سال با اشاره به تلاش‌های آمریکا برای بی‌اثر جلوه دادن موفقیت‌های جمهوری اسلامی
2019 Feb 06,بعد از تلاش اروپا برای حفظ برجام، اکنون اتحادیه اروپا با ایجاد سازوکار جدید مبادلاتی که به کانال مشترک مالی ایران و اروپا معروف است
2019 Feb 06,حدود یک ‌سال پیش در چهل‌وپنجمین جلسه شورای شهر تهران بود که اختصاص بودجه به زنان رأی نیاورد.
2019 Feb 06,چرا «طرح ترافیک» را می‌فروشند؟ مگر شهر و خیابان‌های آن فروشی است و اگرنه، مگر می‌شود گفت پول بده و هوا را آلوده کن؟! پاسخ مفصل است،
2019 Feb 06,افتتاح مرکز معاینه فنی خودرو در خیابان فداییان اسلام طبق برنامه‌ریزی باید در ساعت11 صبح روز سه‌شنبه انجام می‌شد
2019 Feb 06,گویا شفاف‌سازی بی‌هزینه‌ نیست. ‌ای‌کاش که تنها هزینه‌های ایجاد زیرساخت‌ها، بهره‌مندی از فناوری‌ها، تشکیل اتاق‌های فکر، هوشمندسازی و فراهم‌کردن سایت‌ها و دیتابیس‌هایی بود که برای شفاف‌سازی و دسترسی آزاد به اطلاعات لازم است.
